replica	category_id	five_fold_winner_structure_ids_json	five_fold_winner_counts_by_structure_json	maximum_winner_count	maximum_winner_frequency	unique_modal_family	tie_resolution_applied	tied_maximum_frequency_structure_ids_json	replica_selected_structure_id	replica_selected_structure_supporting_outer_folds_json	replica_selected_structure_coordinatewise_median_thresholds_json	five_fold_pooled_support_pass_json	five_fold_all_inner_support_pass_json	five_fold_feasibility_outcomes_json	support_failure_count	infeasible_fold_winner_count	nominal_structure_recovered	pilot_result_used	nominal_deployment_candidate_changed	validation_payloads_opened	test_payloads_opened
369	ge4tag	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_abs_h_delta_eta"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":2}"	2	0.4	True	False	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	symmetric_rectangular_mass__category__plus_ht_candidate_jets	[0,3]	"{""ht_candidate_jets"":189.53645324707028,""max_abs_mbb_minus_125"":31.62295683741905}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
370	exact3tag	"[""asymmetric_rectangular_mass__category__mass_only"",""symmetric_rectangular_mass__category__mass_only"",""symmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""symmetric_rectangular_mass__category__mass_only"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__plus_max_drbb"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""symmetric_rectangular_mass__category__mass_only"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__mass_only	[0]	"{""abs_mbb1_minus_125"":24.57382160026872,""abs_mbb2_minus_125"":44.587888626180565}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,true,false,false]	0	3	False	False	False	0	0
370	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	"{""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":5}"	5	1.0	True	False	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	[0,1,2,3,4]	"{""ht_candidate_jets"":198.23780822753903,""max_drbb"":3.054610089725428,""r_hh_125_125"":41.43473639538832}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
371	exact3tag	"[""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_h2_pt"",""symmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""asymmetric_rectangular_mass__category__plus_h2_pt"":1,""asymmetric_rectangular_mass__category__plus_mhh"":2,""symmetric_rectangular_mass__category__plus_mhh"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__plus_mhh""]"	asymmetric_rectangular_mass__category__plus_mhh	[0,1]	"{""abs_mbb1_minus_125"":19.112769518516284,""abs_mbb2_minus_125"":755.5892688301578,""mhh"":147.23266858163902}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,false,false]	0	5	False	False	False	0	0
371	ge4tag	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__mass_only"",""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__mass_only"":2,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""radial_mass__category__mass_only"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__mass_only""]"	asymmetric_rectangular_mass__category__mass_only	[3,4]	"{""abs_mbb1_minus_125"":22.772809865281157,""abs_mbb2_minus_125"":42.659239739075225}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,false,true,true]	0	1	False	False	False	0	0
372	exact3tag	"[""radial_mass__category__plus_h2_pt"",""radial_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""radial_mass__category__plus_h2_pt"":2,""radial_mass__category__plus_ht_candidate_jets"":2}"	2	0.4	False	True	"[""radial_mass__category__plus_h2_pt"",""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_h2_pt	[0,1]	"{""h2_pt"":4.662606749074216,""r_hh_125_125"":36.43294895226347}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,true,true,true]	0	2	False	False	False	0	0
372	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__mass_only"":2,""radial_mass__category__plus_abs_h_delta_eta"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__mass_only""]"	asymmetric_rectangular_mass__category__mass_only	[1,4]	"{""abs_mbb1_minus_125"":24.29537291802828,""abs_mbb2_minus_125"":38.75710275885767}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
373	exact3tag	"[""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""radial_mass__category__mass_only"":1,""radial_mass__category__plus_ht_candidate_jets"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	[1]	"{""abs_mbb1_minus_125"":18.88212425683628,""abs_mbb2_minus_125"":1195.411600407152,""h2_pt"":0.9204909886887173,""max_drbb"":4.766829126003969}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,true,false,false]	0	3	False	False	False	0	0
373	ge4tag	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_h2_pt""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_ht_candidate_jets"":2,""radial_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__plus_h2_pt"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[2,3]	"{""ht_candidate_jets"":189.18805885314939,""r_hh_125_125"":34.636670753950526}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
374	exact3tag	"[""asymmetric_rectangular_mass__category__plus_mhh"",""symmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__mass_only"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""asymmetric_rectangular_mass__category__plus_mhh"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__plus_max_drbb"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_mhh"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__mass_only	[2]	"{""abs_mbb1_minus_125"":25.037928599351734,""abs_mbb2_minus_125"":45.75219219580999}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,true,true,true]	0	1	False	False	False	0	0
374	ge4tag	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__mass_only"",""radial_mass__category__mass_only"",""radial_mass__category__mass_only"",""symmetric_rectangular_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__mass_only"":3,""symmetric_rectangular_mass__category__mass_only"":1}"	3	0.6	True	False	"[""radial_mass__category__mass_only""]"	radial_mass__category__mass_only	[1,2,3]	"{""r_hh_125_125"":34.12635704398601}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,false,false,true]	0	2	False	False	False	0	0
375	exact3tag	"[""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":3,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_mhh"":1}"	3	0.6	True	False	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb	[2,3,4]	"{""abs_mbb1_minus_125"":19.06262528185376,""abs_mbb2_minus_125"":799.3848101219526,""ht_candidate_jets"":140.44009780883786,""max_drbb"":4.7566199587174705}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,true,false,true]	0	2	False	False	False	0	0
375	ge4tag	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":2}"	2	0.4	True	False	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	symmetric_rectangular_mass__category__plus_ht_candidate_jets	[0,3]	"{""ht_candidate_jets"":189.8716097474098,""max_abs_mbb_minus_125"":31.458685211541475}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
376	exact3tag	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":2,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":2,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1}"	2	0.4	False	True	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	[2,3]	"{""abs_mbb1_minus_125"":35.10288061431811,""abs_mbb2_minus_125"":614.9652116198274,""ht_candidate_jets"":179.48781013488767}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,false,false,false]	0	3	False	False	False	0	0
376	ge4tag	"[""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_max_drbb"",""radial_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_h2_pt_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_h2_pt_and_max_drbb"":1,""radial_mass__category__plus_max_drbb"":2,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_max_drbb""]"	radial_mass__category__plus_max_drbb	[1,2]	"{""max_drbb"":3.101994186026242,""r_hh_125_125"":38.832403806105205}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
377	exact3tag	"[""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""radial_mass__category__plus_h2_pt"",""radial_mass__category__mass_only"",""radial_mass__category__plus_h2_pt"",""radial_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""radial_mass__category__mass_only"":2,""radial_mass__category__plus_h2_pt"":2}"	2	0.4	False	True	"[""radial_mass__category__mass_only"",""radial_mass__category__plus_h2_pt""]"	radial_mass__category__mass_only	[2,4]	"{""r_hh_125_125"":36.415788348585956}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,true,false]	0	4	False	False	False	0	0
377	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__mass_only"",""symmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__mass_only"":2,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""radial_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__mass_only"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__mass_only""]"	asymmetric_rectangular_mass__category__mass_only	[2,4]	"{""abs_mbb1_minus_125"":22.346902679095425,""abs_mbb2_minus_125"":46.72176103052618}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,true,true,false]	0	2	False	False	False	0	0
378	exact3tag	"[""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_h2_pt"",""symmetric_rectangular_mass__category__plus_h2_pt"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_h2_pt_and_max_drbb""]"	"{""radial_mass__category__plus_h2_pt"":1,""radial_mass__category__plus_h2_pt_and_max_drbb"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1,""symmetric_rectangular_mass__category__plus_h2_pt"":1}"	1	0.2	False	True	"[""radial_mass__category__plus_h2_pt"",""radial_mass__category__plus_h2_pt_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""symmetric_rectangular_mass__category__plus_h2_pt""]"	radial_mass__category__plus_h2_pt	[1]	"{""h2_pt"":7.922808991713588,""r_hh_125_125"":37.019594462144525}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
378	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_mhh"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""asymmetric_rectangular_mass__category__plus_mhh"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":2,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_ht_candidate_jets_and_max_drbb""]"	radial_mass__category__plus_ht_candidate_jets_and_max_drbb	[0,4]	"{""ht_candidate_jets"":194.20443168282506,""max_drbb"":3.0425315709833587,""r_hh_125_125"":41.345578995085944}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
379	exact3tag	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":2,""asymmetric_rectangular_mass__category__plus_max_drbb"":2,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	False	True	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_ht_candidate_jets	[3,4]	"{""abs_mbb1_minus_125"":19.089316554143483,""abs_mbb2_minus_125"":997.3982052645523,""ht_candidate_jets"":141.20852279663083}"	[true,true,true,true,true]	[true,true,true,true,true]	[false,false,false,false,true]	0	4	False	False	False	0	0
379	ge4tag	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_max_drbb"":3,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""symmetric_rectangular_mass__category__mass_only"":1}"	3	0.6	True	False	"[""asymmetric_rectangular_mass__category__plus_max_drbb""]"	asymmetric_rectangular_mass__category__plus_max_drbb	[0,3,4]	"{""abs_mbb1_minus_125"":24.763954668354703,""abs_mbb2_minus_125"":176.8263206656753,""max_drbb"":2.970967905022263}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
380	exact3tag	"[""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__plus_h2_pt""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_max_drbb"":1,""symmetric_rectangular_mass__category__mass_only"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_h2_pt"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets_and_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__mass_only""]"	asymmetric_rectangular_mass__category__plus_h2_pt	[4]	"{""abs_mbb1_minus_125"":19.11993155092654,""abs_mbb2_minus_125"":677.6710257917994,""h2_pt"":1.1712799416449344}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,true,true,false]	0	2	False	False	False	0	0
380	ge4tag	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_h2_pt"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__mass_only""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__plus_h2_pt"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":2}"	2	0.4	True	False	"[""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	symmetric_rectangular_mass__category__plus_ht_candidate_jets	[0,3]	"{""ht_candidate_jets"":190.07980519533155,""max_abs_mbb_minus_125"":31.127741211555364}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
381	exact3tag	"[""symmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_h2_pt"",""radial_mass__category__plus_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""radial_mass__category__plus_abs_h_delta_eta"":1,""radial_mass__category__plus_h2_pt"":1,""radial_mass__category__plus_ht_candidate_jets"":2,""symmetric_rectangular_mass__category__plus_max_drbb"":1}"	2	0.4	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[1,4]	"{""ht_candidate_jets"":181.25142192840573,""r_hh_125_125"":36.986651226981024}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	True	False	False	0	0
381	ge4tag	"[""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_mhh_and_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	"{""radial_mass__category__plus_ht_candidate_jets"":3,""radial_mass__category__plus_mhh_and_abs_h_delta_eta"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	3	0.6	True	False	"[""radial_mass__category__plus_ht_candidate_jets""]"	radial_mass__category__plus_ht_candidate_jets	[0,1,3]	"{""ht_candidate_jets"":186.37787437438962,""r_hh_125_125"":34.537248264876965}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
382	exact3tag	"[""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__mass_only"",""radial_mass__category__plus_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_abs_h_delta_eta"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__mass_only"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__mass_only""]"	asymmetric_rectangular_mass__category__plus_abs_h_delta_eta	[0]	"{""abs_h_delta_eta"":7.463296051007061,""abs_mbb1_minus_125"":19.030114130465652,""abs_mbb2_minus_125"":711.7937275383631}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,false,true,true]	0	2	False	False	False	0	0
382	ge4tag	"[""asymmetric_rectangular_mass__category__plus_max_drbb"",""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__mass_only"":2,""asymmetric_rectangular_mass__category__plus_abs_h_delta_eta"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""radial_mass__category__plus_ht_candidate_jets"":1}"	2	0.4	True	False	"[""asymmetric_rectangular_mass__category__mass_only""]"	asymmetric_rectangular_mass__category__mass_only	[1,2]	"{""abs_mbb1_minus_125"":21.668564305947175,""abs_mbb2_minus_125"":45.174765471342816}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,false,true]	0	1	False	False	False	0	0
383	exact3tag	"[""radial_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""symmetric_rectangular_mass__category__mass_only"",""radial_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb""]"	"{""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"":1,""asymmetric_rectangular_mass__category__plus_max_drbb"":1,""radial_mass__category__mass_only"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""symmetric_rectangular_mass__category__mass_only"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb"",""asymmetric_rectangular_mass__category__plus_max_drbb"",""radial_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets"",""symmetric_rectangular_mass__category__mass_only""]"	asymmetric_rectangular_mass__category__plus_h2_pt_and_max_drbb	[4]	"{""abs_mbb1_minus_125"":19.0081389144104,""abs_mbb2_minus_125"":799.3848101219526,""h2_pt"":0.37309395234862586,""max_drbb"":4.8368026200013245}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,false,false,false,true]	0	3	False	False	False	0	0
383	ge4tag	"[""asymmetric_rectangular_mass__category__mass_only"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets""]"	"{""asymmetric_rectangular_mass__category__mass_only"":1,""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_ht_candidate_jets"":1,""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"":1,""symmetric_rectangular_mass__category__plus_ht_candidate_jets"":1}"	1	0.2	False	True	"[""asymmetric_rectangular_mass__category__mass_only"",""asymmetric_rectangular_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets"",""radial_mass__category__plus_ht_candidate_jets_and_max_drbb"",""symmetric_rectangular_mass__category__plus_ht_candidate_jets""]"	asymmetric_rectangular_mass__category__mass_only	[0]	"{""abs_mbb1_minus_125"":21.823823165159187,""abs_mbb2_minus_125"":45.11866641909459}"	[true,true,true,true,true]	[true,true,true,true,true]	[true,true,true,true,true]	0	0	False	False	False	0	0
