file_slot	source_file_index	basename	remote_path	selection_order_within_file	target_class	diagonal_target_cell	first_mass_gev	second_mass_gev	entry_index	particle_count	used_particle_count	was_truncated	pfcand_sum_pt	pfcand_sum_energy	score_set	overall_top1_class	signal_top1_class	target_rank_within_signal_grid	target_in_top3_signal_grid	target_in_top5_signal_grid	inclusive_signal_probability	qcd_probability	ttbar_probability	target_raw_probability	target_signal_normalized_probability	target_first_bin_index	target_second_bin_index	predicted_first_bin_index	predicted_second_bin_index	manhattan_cell_distance	chebyshev_cell_distance	euclidean_cell_distance
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	10	8	False	40	125	102972	142	142	False	5.3202643394470215	1641.609130859375	model1	8	8	1	True	True	0.9961382363419489	0.0037823019083589315	7.952435407787561e-05	0.125404492020607	0.12589065196525479	0	8	0	8	0	0	0.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	11	9	False	45	130	90734	150	150	False	58.697120666503906	1011.6759033203125	model1	15	15	7	False	False	0.8747914014734306	0.12377019971609116	0.0014384842943400145	0.049379076808691025	0.05644668743373649	0	9	0	15	6	6	6.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	12	10	False	45	145	78385	124	124	False	34.862709045410156	785.5211791992188	model1	136	125	49	False	False	0.5412668933531677	0.45695051550865173	0.0017826169496402144	0.0033883305732160807	0.006259999668971535	0	10	11	15	16	11	12.083045973594572
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	13	11	False	40	150	37138	93	93	False	30.146650314331055	706.1657104492188	model1	11	11	1	True	True	0.9979535072501307	0.0020376218017190695	8.877619620761834e-06	0.2396889179944992	0.24018044553494686	0	11	0	11	0	0	0.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	14	12	False	40	165	66563	108	108	False	58.31418228149414	1456.30029296875	model1	127	127	61	False	False	0.9985693669545128	0.0006011779769323766	0.0008293901919387281	0.005475958343595266	0.005483803654318097	0	12	12	13	13	12	12.041594578792296
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	15	13	False	45	170	63661	145	145	False	24.468196868896484	1453.5892333984375	model1	136	8	9	False	False	0.7218662299710559	0.2727203369140625	0.0054133883677423	0.03612690418958664	0.05004653589493332	0	13	0	8	5	5	5.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	16	14	False	45	185	78666	94	94	False	42.65043640136719	755.5560302734375	model1	15	15	2	True	True	0.985759967770079	0.01423542108386755	4.5707270146522205e-06	0.3597487807273865	0.3649456180911732	0	14	0	15	1	1	1.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	17	15	False	45	195	42598	88	88	False	8.022393226623535	927.5863037109375	model1	15	15	1	True	True	0.9997507941189863	0.00024768704315647483	1.6449724853373482e-06	0.2675607204437256	0.2676274147694066	0	15	0	15	0	0	0.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	18	16	True	50	50	32066	162	162	False	64.86065673828125	1832.2349853515625	model1	1	1	3	True	True	0.9993147781544565	0.000684131111484021	1.145703436122858e-06	0.1289413869380951	0.12902980097645028	1	1	0	1	1	1	1.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	19	16	True	50	55	93857	137	137	False	26.753528594970703	755.8480834960938	model1	136	1	57	False	False	0.5478983300854452	0.3974449336528778	0.0546567402780056	0.0042359912768006325	0.007731345478165678	1	1	0	1	1	1	1.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	20	16	True	55	55	14095	202	202	False	135.71615600585938	1726.9813232421875	model1	21	21	121	False	False	0.969935521716252	0.020200863480567932	0.009863616898655891	0.002834916580468416	0.002922788697801452	1	1	1	6	5	5	5.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	21	17	False	55	60	62032	111	111	False	49.22550582885742	932.1015625	model1	16	16	2	True	True	0.8527228862913034	0.14686842262744904	0.000408692576456815	0.1406022012233734	0.16488615877883395	1	2	1	1	1	1	1.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	22	18	False	55	75	73191	130	130	False	54.6555061340332	1118.61767578125	model1	18	18	1	True	True	0.997891872974833	0.002099668839946389	8.443563274340704e-06	0.273396760225296	0.2739743329207283	1	3	1	3	0	0	0.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	23	19	False	50	80	61882	151	151	False	68.50816345214844	1080.8984375	model1	57	57	25	False	False	0.9971781692941022	0.0027479908894747496	7.38090748200193e-05	0.008925619535148144	0.00895087739582842	1	4	3	15	13	11	11.180339887498949
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	24	20	False	50	95	64328	134	134	False	51.31555938720703	1268.5404052734375	model1	136	4	6	False	False	0.6197834386257455	0.3769444525241852	0.0032721557654440403	0.013142398558557034	0.021204823716648283	1	5	0	4	2	1	1.4142135623730951
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	25	21	False	55	100	46595	102	102	False	30.825122833251953	641.867431640625	model1	4	4	6	False	False	0.9721913897992636	0.027687223628163338	0.00012133564450778067	0.026053234934806824	0.026798462944818153	1	6	0	4	3	2	2.23606797749979
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	26	22	False	55	115	22928	98	98	False	44.339935302734375	817.3554077148438	model1	92	92	56	False	False	0.9970162740918909	0.002968781627714634	1.491368493589107e-05	0.0010430000256747007	0.0010461213650947605	1	7	7	8	7	6	6.082762530298219
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	27	23	False	50	120	66547	175	175	False	35.68907928466797	848.4239501953125	model1	136	15	76	False	False	0.9541960500646383	0.03866397216916084	0.007140015717595816	0.005329856649041176	0.005585703953270531	1	8	0	15	8	7	7.0710678118654755
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	28	24	False	50	135	62731	175	175	False	109.5738754272461	2057.0791015625	model1	8	8	6	False	False	0.9996818492429611	0.0002858442021533847	3.230434958823025e-05	0.03981912136077881	0.03983179387615472	1	9	0	8	2	1	1.4142135623730951
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	29	25	False	55	140	61574	162	162	False	58.1861572265625	1505.314453125	model1	38	38	10	False	False	0.9985769708563765	0.001406515366397798	1.6584690456511453e-05	0.030461858958005905	0.03050526884460585	1	10	2	9	2	1	1.4142135623730951
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	30	26	False	55	155	64399	64	64	False	24.71278953552246	947.26806640625	model1	29	29	15	False	False	0.9977762915798962	0.0022175442427396774	6.15060798736522e-06	0.00979585014283657	0.009817681804531207	1	11	1	14	3	3	3.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	31	27	False	50	160	103722	142	142	False	108.0401382446289	1100.40478515625	model1	15	15	14	False	False	0.9630184377019759	0.03675396740436554	0.0002275679144077003	0.01172466017305851	0.012174907264534561	1	12	0	15	4	3	3.1622776601683795
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	32	28	False	50	175	51420	166	166	False	75.4931869506836	2107.258544921875	model1	30	30	6	False	False	0.959948690652709	0.02330726571381092	0.01674407720565796	0.03425364941358566	0.03568279195244819	1	13	1	15	2	2	2.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	33	29	False	55	180	61678	90	90	False	72.09173583984375	874.5296630859375	model1	27	27	7	False	False	0.9974121248350514	0.002582523738965392	5.430720193544403e-06	0.05789395794272423	0.058044169006165366	1	14	1	12	2	2	2.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	34	30	False	50	195	89935	77	77	False	102.00482940673828	484.3492736816406	model1	12	12	8	False	False	0.9976303008262448	0.002336198464035988	3.3407930459361523e-05	0.05014113336801529	0.05026023500538028	1	15	0	12	4	3	3.1622776601683795
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	35	31	True	60	60	125651	110	110	False	64.05118560791016	1007.2838745117188	model1	136	26	58	False	False	0.5870838394330349	0.41283315420150757	8.304014772875234e-05	0.001066919299773872	0.0018173201647046341	2	2	1	11	10	9	9.055385138137417
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	36	31	True	60	65	95217	85	85	False	95.35545349121094	561.4360961914062	model1	17	17	4	False	True	0.9754004592814454	0.024593116715550423	6.366919478750788e-06	0.08724307268857956	0.08944333771674609	2	2	1	2	1	1	1.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	37	31	True	65	65	113610	123	123	False	24.630329132080078	827.4631958007812	model1	136	41	42	False	False	0.8858875355163036	0.114044189453125	6.829386984463781e-05	0.003614058718085289	0.004079590888451751	2	2	2	12	10	10	10.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	38	32	False	60	75	46851	133	133	False	2.7250218391418457	1131.6414794921875	model1	136	0	13	False	False	0.5602324980504818	0.43974822759628296	1.927558878378477e-05	0.0027493005618453026	0.004907427847210617	2	3	0	0	5	3	3.605551275463989
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	39	33	False	65	80	91328	112	112	False	54.44211959838867	994.81201171875	model1	57	57	17	False	False	0.9963131974105863	0.003673144383355975	1.3678260074811988e-05	0.01492546871304512	0.014980699595103576	2	4	3	15	12	11	11.045361017187261
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	40	34	False	65	95	60037	102	102	False	49.71084976196289	1053.7713623046875	model1	44	44	19	False	False	0.9786267778722078	0.021324140951037407	4.90967468067538e-05	0.00927300751209259	0.009475530122172367	2	5	2	15	10	10	10.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	41	35	False	60	100	50557	149	149	False	41.559391021728516	1507.545654296875	model1	21	21	4	False	True	0.9709158047880919	0.028964033350348473	0.00012004542804788798	0.04559247940778732	0.046958221488358765	2	6	1	6	1	1	1.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	42	36	False	60	115	58293	147	147	False	44.763797760009766	1583.4239501953125	model1	21	21	4	False	True	0.9998793089705913	0.00011768301192205399	3.0047297059354605e-06	0.07371283322572708	0.07372173077730439	2	7	1	6	2	1	1.4142135623730951
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	43	37	False	65	120	103264	120	120	False	119.80419921875	1711.7763671875	model1	33	33	11	False	False	0.9978687984475982	0.002043688204139471	8.757784235058352e-05	0.02124093845486641	0.021286303858694955	2	8	2	4	4	4	4.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	44	38	False	65	135	80349	108	108	False	54.329593658447266	824.870361328125	model1	39	39	5	False	True	0.9968969760876973	0.0030879387632012367	1.5090391570993233e-05	0.07019612938165665	0.07041462765504615	2	9	2	10	1	1	1.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	45	39	False	60	140	52924	137	137	False	36.18495559692383	1773.546875	model1	15	15	94	False	False	0.9957268879225012	0.004250878002494574	2.219984889961779e-05	0.0058880154974758625	0.005913283621135011	2	10	0	15	7	5	5.385164807134504
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	46	40	False	60	155	95705	184	184	False	32.58461380004883	2084.82861328125	model1	22	22	24	False	False	0.9958996185404203	0.004089724738150835	1.0611743164190557e-05	0.0021861731074750423	0.002195174158896731	2	11	1	7	5	4	4.123105625617661
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	47	41	False	65	160	102671	117	117	False	34.54493713378906	626.0167236328125	model1	25	25	3	True	True	0.9995255091792217	0.0004631757619790733	1.1373326742614154e-05	0.12114513665437698	0.12120264619745172	2	12	1	10	3	2	2.23606797749979
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	48	42	False	65	175	43951	138	138	False	36.823001861572266	1103.03369140625	model1	109	109	77	False	False	0.9753697931582792	0.0245603546500206	6.983198545640334e-05	0.0008383207605220377	0.0008594901814700737	2	13	9	10	10	7	7.615773105863909
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	49	43	False	60	180	96113	179	179	False	60.651031494140625	1099.75390625	model1	43	43	1	True	True	0.9999451285673477	5.054146095062606e-05	4.342623924458167e-06	0.24254362285137177	0.2425569322977467	2	14	2	14	0	0	0.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	50	44	False	65	190	40471	178	178	False	34.03155517578125	1738.835205078125	model1	53	53	18	False	False	0.9621859099850667	0.03774994611740112	6.419351120712236e-05	0.022970885038375854	0.0238736452072265	2	15	3	11	5	4	4.123105625617661
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	51	45	True	70	70	54249	131	131	False	17.002483367919922	556.1038208007812	model1	136	101	59	False	False	0.9061493016051827	0.09286897629499435	0.0009817813988775015	0.004401816055178642	0.0048577161041575825	3	3	8	9	11	6	7.810249675906654
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	52	45	True	70	75	58037	175	175	False	40.995933532714844	1625.15478515625	model1	136	37	44	False	False	0.551011175788517	0.44853436946868896	0.0004544826515484601	0.0017678410513326526	0.003208357886394605	3	3	2	8	6	5	5.0990195135927845
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	53	45	True	75	75	84145	90	90	False	78.86634063720703	773.599853515625	model1	33	33	7	False	False	0.9835002190971522	0.01644069142639637	5.902785778744146e-05	0.04840240627527237	0.049214433647717444	3	3	2	4	2	1	1.4142135623730951
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	54	46	False	75	85	77940	112	112	False	31.5502872467041	1555.600341796875	model1	35	35	24	False	False	0.9902210326304797	0.009769804775714874	9.0781295511988e-06	0.001394533785060048	0.0014083055591694806	3	4	2	6	3	2	2.23606797749979
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	55	47	False	70	90	90310	159	159	False	49.18199920654297	1197.967529296875	model1	136	44	35	False	False	0.932089696138064	0.06782516092061996	8.512771455571055e-05	0.006056515034288168	0.006497781339480721	3	5	2	15	11	10	10.04987562112089
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	56	48	False	70	105	80366	136	136	False	72.01031494140625	853.1970825195312	model1	136	90	25	False	False	0.18803989169828128	0.811619758605957	0.00034030285314656794	0.002365309977903962	0.012578766965571388	3	6	6	15	12	9	9.486832980505138
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	57	49	False	75	110	51349	157	157	False	32.072479248046875	1300.6385498046875	model1	49	49	1	True	True	0.9997085542305157	0.0002751944703049958	1.6241505363723263e-05	0.2809971272945404	0.28107904659356076	3	7	3	7	0	0	0.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	58	50	False	75	125	88452	150	150	False	16.71827507019043	1373.0035400390625	model1	44	44	27	False	False	0.9995314267943911	0.0004515359760262072	1.7058659068425186e-05	0.003948153927922249	0.003950004794330899	3	8	2	15	8	7	7.0710678118654755
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	59	51	False	70	130	66968	124	124	False	67.83164978027344	1084.727783203125	model1	38	38	5	False	True	0.993941721233	0.00597973121330142	7.858615572331473e-05	0.05772758275270462	0.0580794442164	3	9	2	9	1	1	1.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	60	52	False	70	145	23266	179	179	False	38.686561584472656	1687.6895751953125	model1	39	39	5	False	True	0.999287957251294	0.0006396539392881095	7.245270535349846e-05	0.055428434163331985	0.05546792970046093	3	10	2	10	1	1	1.0
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	61	53	False	75	150	84808	138	138	False	3.438755512237549	705.4025268554688	model1	136	29	61	False	False	0.8953894649166614	0.10418713837862015	0.0004234750522300601	0.005572013556957245	0.0062230054912203615	3	11	1	14	5	3	3.605551275463989
1	2	HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	/eos/ihep/cms/store/user/coli/datasets/hh4b/training/HH4b_2HDM_H3VAR_H1H2_40to200_merged_ntuple/HH4b_2HDM_H3VAR_H1H2_40to200_ntuple_id1250-1259.root	62	54	False	75	165	43701	127	127	False	38.39432907104492	1899.6279296875	model1	66	66	8	False	False	0.9992697553628016	0.0007201524567790329	1.012732263916405e-05	0.03854147344827652	0.03856963872011056	3	12	4	12	1	1	1.0
