sample,group,source_root,event_in_file,n_selected_jets,n_selected_btags,is_signal,assignment_mask,truth_available,weight_pb
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,2,5,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,3,7,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,4,4,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,6,4,2,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,7,4,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,8,4,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,10,4,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,11,7,5,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,12,4,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,13,4,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,14,8,4,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,21,5,2,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,23,4,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,25,4,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,28,4,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,29,4,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,32,4,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,33,5,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,35,4,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,38,5,2,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,39,6,3,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,41,4,4,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,42,5,2,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,43,4,2,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,44,6,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,46,5,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,47,5,2,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,48,5,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,49,4,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,50,6,2,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,51,7,3,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,52,4,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,53,5,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,54,6,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,57,6,2,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,58,5,3,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,60,5,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,62,6,4,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,63,5,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,64,4,2,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,65,4,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,66,4,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,69,5,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,71,6,3,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,72,4,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,73,6,3,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,75,8,2,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,76,5,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,77,5,2,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,79,4,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,80,5,4,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,84,5,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,86,5,3,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,87,4,2,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,90,4,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,91,4,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,93,7,2,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,95,4,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,96,5,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,97,5,2,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,101,4,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,102,5,3,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,103,4,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,105,4,4,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,107,5,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,108,5,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,109,4,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,111,4,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,112,5,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,113,6,4,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,114,6,3,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,116,4,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,117,4,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,118,4,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,119,6,3,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,120,4,2,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,122,5,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,123,5,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,124,4,2,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,125,7,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,126,6,4,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,128,5,0,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,133,4,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,135,4,0,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,137,4,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,138,6,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,139,4,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,140,6,2,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,142,5,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,147,5,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,148,4,2,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,149,4,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,151,4,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,154,8,3,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,155,4,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,156,4,3,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,157,4,3,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,158,4,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,161,5,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,162,8,3,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,163,6,2,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,164,5,2,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,165,7,4,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,167,4,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,169,4,0,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,170,4,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,173,4,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,175,5,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,176,4,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,178,5,3,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,180,4,4,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,181,4,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,183,5,4,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,184,4,4,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,185,4,0,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,186,4,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,187,4,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,188,4,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,189,5,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,194,4,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,195,4,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,196,4,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,197,4,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,199,4,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,200,4,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,202,4,0,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,203,4,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,205,6,3,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,206,5,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,208,5,5,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,209,4,0,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,210,5,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,211,4,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,214,5,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,215,5,3,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,216,5,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,217,4,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,218,5,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,219,4,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,220,5,4,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,222,5,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,223,6,3,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,226,6,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,229,6,3,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,230,6,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,231,5,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,232,5,4,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,233,4,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,234,4,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,235,4,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,236,5,2,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,237,5,4,1,1,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,240,4,1,1,0,1,5.8699999999999996e-08
VBF_HH4b_SMnorm,signal,HH4b_vbf_hh4b_10k_transfer_cluster_3473183_shard_0_1000_pythia8_delphes.root,243,5,2,1,1,1,5.8699999999999996e-08
