search_root	path	bytes	matched_anchors	matching_line_numbers	matching_line_count	sha256	event_payload	content_opened	status
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/final_background_5m_materialization_preflight_20260723_v1/local_candidate_size_inventory.tsv	3891	exact_candidate_absolute_path,ttbar_100k,ttbar_100k_shard000,ttbar_100k_shard000_hh4b_candidates.parquet	2,3,4,5,6,7,24,25,26	9	c1b25926e2faf2f5d04ffd3fb75ff21bf91b9801b647b28682f8a99f770065ca	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_cut_baseline_schema_discovery_20260723_v1/candidate_schema_files.tsv	4996	exact_candidate_absolute_path,ttbar_100k,ttbar_100k_shard000,ttbar_100k_shard000_hh4b_candidates.parquet	2,3,4,5,6,7,8,9,10	9	9976623aaa89c822e5014a07e119dcf6a47d7d06605c71e26c57ee434188dd1e	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_cut_baseline_local_semantics_audit_20260723_v1/candidate_builder_search.txt	285487	exact_candidate_absolute_path,ttbar_100k,ttbar_100k_shard000,ttbar_100k_shard000_hh4b_candidates.parquet	548,645,646,647,1162,1164,1166,1167,1168,1169,1170,1171,1172,1173,1174,1175,1200	17	4ccac2adced0c8533103211846f45864e617b254c768f0e27cb7731bbca83e99	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_cut_baseline_local_semantics_audit_20260723_v2/local_candidate_semantics_audit.json	4469	ttbar_100k,ttbar_100k_shard000	124,125,126,127,128,129,130,131,132	9	d731fc3e993c6cbd61611da7a6e720a77d05817333346a5fadecc3b8e8e71f03	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_cut_baseline_local_semantics_audit_20260723_v2/local_candidate_files.tsv	6946	exact_candidate_absolute_path,ttbar_100k,ttbar_100k_shard000,ttbar_100k_shard000_hh4b_candidates.parquet	2,3,4,5,6,7,24,25,26	9	eb1546cf40e75c174b4144bcb4654a75d3f1ae407809e712e2c3a0a8f452cda9	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_candidate_builder_provenance_audit_20260723_v1/candidate_builder_code_candidates.tsv	42747	ttbar_100k	56	1	645e41d920f727581d3c2a5f9abb45b7c416ca86b257b68bf91df27b68a3f51a	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_candidate_builder_provenance_audit_20260723_v1/candidate_parquet_metadata.tsv	160274	exact_candidate_absolute_path,ttbar_100k,ttbar_100k_shard000,ttbar_100k_shard000_hh4b_candidates.parquet	2,3,4,5,6,7,8,9,10,11,12,13,46,47,48,49,50,51	18	9668d8992255b2063acb23acb9ec9d80217a76441ca85bb323c42d08a94e0ddb	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_candidate_builder_provenance_audit_20260723_v1/candidate_builder_provenance_audit.json	1323	ttbar_100k	35	1	c2d5c5a4c0c14a25e48fa24f4328aefddb7263cb9f7c9193c5e2d562db366faa	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/background_5m_plan_input_inventory_20260723_v1/background_5m_preliminary_action_plan.tsv	231661	exact_candidate_absolute_path,ttbar_100k,ttbar_100k_shard000,ttbar_100k_shard000_hh4b_candidates.parquet	326,327,328,329,330,331,348,349,350	9	a3b87f4e963bb53c299d97e6dfb31819fbfa3fe83311576e626e91458605ae78	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/background_5m_local_root_provenance_preflight_20260723_v2/background_5m_local_root_mapping_candidates.tsv	14238	exact_candidate_absolute_path,ttbar_100k,ttbar_100k_shard000,ttbar_100k_shard000_hh4b_candidates.parquet	2,3,4,5,6,7,24,25,26	9	91c13612b139fa66203b0efa6e25f887f611485cec60889b96f9a66d0c390834	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/background_5m_local_root_provenance_preflight_20260723_v2/background_5m_local_root_unresolved.tsv	3013	ttbar_100k	2,3,4,5,6,7,8,9	8	f9d216d5c9c061f0b1b924b093a082c0d609fcab31cf31511fd793c3aaffcd46	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/background_5m_ttbar100k_missing_source_adjudication_20260723_v1/ttbar100k_missing_source_adjudication.tsv	6535	ttbar_100k	2,3,4,5,6,7,8,9	8	555f539ba534e3551fa9492fb7f160f2de5b6be9cc6c0e5bd2c024904aa2e845	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/background_5m_ttbar_replacement_source_inventory_20260723_v1/ttbar_replacement_source_inventory.tsv	24626	exact_candidate_absolute_path,ttbar_100k,ttbar_100k_shard000,ttbar_100k_shard000_hh4b_candidates.parquet	2,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53	23	134a9631c8981e1757d927c7fd02d4cfc1c94c1dba3ab6f72650b7cbc8b9e712	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/background_5m_ttbar_replacement_source_inventory_20260723_v1/ttbar_metadata_file_inventory.tsv	8519	ttbar_100k,ttbar_100k_shard000	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36	22	02770edb4dd083e32a9b4b67abac5b113ed48a5d0c989bab2a25a7df3b1098bb	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/background_5m_ttbar_replacement_source_inventory_20260723_v1/ttbar_replacement_source_inventory.json	2458	ttbar_100k	25,26,27,28,29,30,31,32	8	84175c98009a8c257dd1079140f0d3f49aa29c4e8211a0d72a98a18b2814f448	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/background_5m_ttbar_final_root_lineage_audit_20260724_v1/ttbar_final_root_lineage_audit.tsv	126479	ttbar_100k,ttbar_100k_shard000	18	1	765f4f8e1ded711e606398212f9ffc84df35fdb60db421109f672a43e982a064	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/background_5m_ttbar_targeted_lineage_evidence_20260724_v1/ttbar_targeted_lineage_evidence.json	31715	exact_candidate_absolute_path,ttbar_100k,ttbar_100k_shard000,ttbar_100k_shard000_hh4b_candidates.parquet	2,4,11,12,13,18,19,23,28,29,33,38,43,58,59,60,65,68,70,73	20	d4ddb61e5cd50d278683f28fb47e0fdd94bdfceec40f9c4869782acf31a9a2e2	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/background_5m_ttbar_targeted_lineage_evidence_20260724_v1/ttbar_targeted_lineage_evidence.tsv	1650	ttbar_100k,ttbar_100k_shard000	2	1	764ade4df417c3a9fd7523dae0b4cfe1add08855bbfed78f8f410847c3a47eab	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/background_5m_ttbar_generator_identity_audit_20260724_v1/ttbar_generator_identity_audit.tsv	10901	ttbar_100k,ttbar_100k_shard000	18	1	fd9bf87ae26b932627fa79f5449379a525197dce27e35537a43daa33b9da9967	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/background_5m_ttbar_generator_identity_audit_20260724_v1/targeted_provenance_hits.json	11694	exact_candidate_absolute_path,ttbar_100k,ttbar_100k_shard000,ttbar_100k_shard000_hh4b_candidates.parquet	4,9,12,57,63,102	6	7c7eab874c32ba99c8296d6530cd2061da4d5b6f3e29ad447d3fd15440903a79	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_exact_regeneration_canary_submission_20260727_v1/hh4b_ttbar8_exact_regeneration_canary.sub	5257	ttbar_100k	5,15,16,26	4	5081edf64f9e1e488195a8016fc2461eb525ba7bcba298e92e0ff06699d0b47d	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_exact_regeneration_canary_submission_20260727_v1/preparation.json	570	ttbar_100k	4	1	e06ba7b725b3aa0a92af8324892ec5d2d3175609a0077f695f1f4ad496778fd6	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_exact_regeneration_prepare_20260727_v1/hh4b_ttbar8_canary.sub	899	ttbar_100k	22	1	1979e63c83f33b18621e79fedd250868c2e87b754382ba096dcb1fd3e48394fd	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_exact_regeneration_prepare_20260727_v1/hh4b_ttbar8_scaleout.sub	1091	ttbar_100k	22,23,24,25,26,27,28	7	a05ef57365b1ae2d43594a6db672ac0b83f600fe8ce1615584a45d820e142ca6	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_exact_regeneration_prepare_20260727_v1/preparation_manifest.json	718	ttbar_100k	3	1	73a66b36f8ac237f96c0ff9d190c3761cfb9b674eadde690474b2e5707eb5fab	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_prepare_20260727_v1/hh4b_ttbar8_exact_regeneration_canary_retry1.sub	2217	ttbar_100k	5,16,18,27	4	30bcbe8a2d7128c869cee339df833fc023320775b1efed745a14cdd97ccdfe64	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_prepare_20260727_v1/preparation.json	3396	ttbar_100k	63,77,81	3	3593b13201ee1e1c0f7dfc31dcff592b21375b752e6ea898e2157fe09fbb4471	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_exact_regeneration_canary_failure_20260727_v1/canary_live_classad.tsv	5258	ttbar_100k	2	1	6cbf2ec813eec279a59e4092a1a5f5adea293cc0b79daef432d18c502474120e	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_exact_regeneration_canary_failure_20260727_v1/canary_live_classad.md	5514	ttbar_100k	3	1	b330adcc01054063624c551afe14621e9e0cd9f1ed701a60a94199a655327105	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_exact_regeneration_canary_failure_20260727_v1/canary_scheduler_event_audit.tsv	3187	ttbar_100k	11,12,13	3	b2eeda13c376ea69699aea6a6bbca25dd3853d89643282ffb71b00c45df6c7b6	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_exact_regeneration_canary_failure_20260727_v1/canary_scheduler_event_audit.md	3354	ttbar_100k	12,13,14	3	576a1e4a7db49ce8db72e26325ae924acb4f59834b0e62c0783209b507876269	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_exact_regeneration_canary_failure_20260727_v1/canary_log_inventory.tsv	4538	ttbar_100k	7,8,9,10,11,12,13,14,15,16	10	7f10dc84de05332d5f3c371af0e7c8165fb0af77ed7320377813e91a4f5e9ebe	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_exact_regeneration_canary_failure_20260727_v1/canary_log_inventory.md	4838	ttbar_100k	8,9,10,11,12,13,14,15,16,17	10	4baa97b085b90278e644e2776d28950988e4362d49b6e0ecf7c49c7bb3664880	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_exact_regeneration_canary_failure_20260727_v1/canary_production_stage_audit.tsv	3755	ttbar_100k	4,5,6,7,8,9,10,11,12	9	c183226acad757ded0f99df3d301bd911765ff959f033376be30f563effe6bb3	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_exact_regeneration_canary_failure_20260727_v1/canary_production_stage_audit.md	4051	ttbar_100k	5,6,7,8,9,10,11,12,13	9	08dafb0f7d5c2577607a52da170f3a932ba9d484e5ac23ab72573c56ee0087c6	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_exact_regeneration_canary_failure_20260727_v1/canary_expected_vs_observed_outputs.tsv	4281	ttbar_100k	2,3,4,5,6,7,8,9,10,11,12,13,14	13	4a41b51950c5776c415377a0cf7193a83ce9b8eda21f6054fd2f5dbcb468109c	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_exact_regeneration_canary_failure_20260727_v1/canary_expected_vs_observed_outputs.md	4593	ttbar_100k	3,4,5,6,7,8,9,10,11,12,13,14,15	13	7eb887a544348e68f51020d7c0a2c104277b96152fd4eabc7c034194db725d72	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_exact_regeneration_canary_failure_20260727_v1/canary_output_path_contract_audit.tsv	2237	ttbar_100k	4,5,6,7	4	0ab877271f7c4c5314723069f05c54581c558e2e696c1eaff686082309c6e5d6	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_exact_regeneration_canary_failure_20260727_v1/canary_output_path_contract_audit.md	2353	ttbar_100k	5,6,7,8	4	98752f343894c9437b6b5cf94769c674f1871d6fcfdfc0ec6143932f95872ad5	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_exact_regeneration_canary_failure_20260727_v1/canary_wrapper_failure_propagation_audit.tsv	1698	ttbar_100k	3,4	2	40b6d00758fd85ef71a37bc1619d999e2a83856ad8e145c7d2b8864931d88527	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_exact_regeneration_canary_failure_20260727_v1/canary_wrapper_failure_propagation_audit.md	1829	ttbar_100k	4,5	2	4575543083a0f1790a67d9db5c1a27a2a67b51a20ef3ddf3225a08e27a385dcc	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_exact_regeneration_canary_failure_20260727_v1/summary.json	1973	ttbar_100k	29	1	7800aaab9ea6d2be96f3c8e931268c8d3ec1f9e695d91042f654e1a5ca16639f	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_exact_regeneration_canary_failure_20260727_v1/checkpoint.json	775	ttbar_100k	8	1	7c4dbb4fcb5cf77bd0b59b7c1ccdb9f58f8607d995534b477277736dbea356c9	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_submission_20260727_v1/submission_record.json	12385	ttbar_100k	56,70,74,97,112,182,207,214,226,228,233	11	91506b18162059d8ca98edc8e65e2a92e3824600818e78787f46c717a725c1c7	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_submission_20260727_v1/original_held_job_archive/job_3654710_0.classad.txt	11363	ttbar_100k	7,14,53,164,165,170	6	9ae21d1fa47e57665311318d93f267e118392d332dcc4442ec03faf065d198fe	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_submission_20260727_v1/original_held_job_archive/userlog_canary.3654710.log	3430	ttbar_100k	33,42,52	3	dcd352744b01a65b87d7fda295ad785f0d54b0144c8aba72005c01ecdc815558	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_submission_20260727_v1/original_held_job_archive/out_canary.3654710.0.out	130459	ttbar_100k	3,253,254,255,256,257,258,259,260,261,262,352,353,354,355,356,357,358,359,360,361,393,394,395,396,397,398,399,400,401,402,560,561,562,563,564,565,566,567,568,569,898,900,901,951,1030,1066,3225,3277	49	e69f5e1a30429d20d8dfc015e286cd0926223a1b8e6b5757c077267d51969e8c	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_activation_20260727_v1/pre_activation_classad.txt	4852	ttbar_100k	3,79,93,96	4	009589da46345fbfca625febd9fe365978a5375629c57649c5c3242f826a63bc	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_activation_20260727_v1/pre_activation_identity.txt	772	ttbar_100k	7,13	2	c8a320647d9f3254b6bd1f7f001e969ede60fad1af5e09299f6d325fb70682c5	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_activation_fix_20260727_v2/pre_release_identity.txt	647	ttbar_100k	7,12	2	0d732f5d3c3386da33eb6914b1a05640d7d5f9d8cb00c809b340dac5bae55e9a	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_activation_fix_20260727_v2/pre_release_classad.txt	4841	ttbar_100k	3,79,93,96	4	0f2fa13fcbe3fef02ecc96448adc10fa4d704f531f62fc626c71865c00bc8882	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_activation_fix_20260727_v2/post_edit_classad.txt	4841	ttbar_100k	3,79,93,96	4	0f2fa13fcbe3fef02ecc96448adc10fa4d704f531f62fc626c71865c00bc8882	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_activation_fix_20260727_v2/post_release_classad.txt	4973	ttbar_100k	3,83,97,100	4	844fe936d16306edc3428a479ffd4da973eec2deaeb5255104a08cbdf793b87a	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_activation_fix_20260727_v2/activation_summary.json	847	ttbar_100k	4	1	402e911ab604c6a6e57e6ed440c770435813c93cda0551dd57b910903418be2e	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_failure_audit_20260727_v1/retry1_identity.txt	592	ttbar_100k	1	1	7c0b662f9e03ae859b23806d651993ed3f04ef5ed4a2bff4570f0c42a4f22f03	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_failure_audit_20260727_v1/retry1_live_classad.txt	8644	ttbar_100k	7,47,142,159,166,171	6	347a88a81c8fcab0bd567d757aef395deaeeb08e53d8a6d5cad450b90b08aa4d	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_failure_audit_20260727_v1/retry1.3654939.log	3464	ttbar_100k	28,37,47	3	495f90f84bf0b9af60dd9df11c8d3926bb4d006015ab1bb170a81b6215806ba1	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_failure_audit_20260727_v1/retry1.3654939.0.out	992	ttbar_100k	3	1	e2dadfeef0051f6b82ba586f1383c0805cd7e266adf0566164e279f7cc90003d	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_failure_audit_20260727_v1/retry1_transfer_failure.txt	1302	ttbar_100k	1,2,3	3	99fb577989af3fbcf9620a4f974283a2f275188d38233063c7799432cb9fe4a4	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_failure_audit_20260727_v1/retry1_return_path.txt	1366	ttbar_100k	1,20	2	19cec83bdee73dd0d1e8b072c629b3978fe0d524f054d0aa8e67f12052e995bd	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_failure_audit_20260727_v1/retry1_return_path_namei.txt	479	ttbar_100k	1	1	d0f9959d09480c9e4bceb17ba0c83ec80308c9b44d099e6e254ce9ef7bfb1def	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_failure_audit_20260727_v1/retry1_wrapper_numbered.txt	14661	ttbar_100k	5,8,10	3	7fdb969060cdc6313a4acd4bea9886c0960c0d676e8f0f35260ef6bdd6dbee6d	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_failure_audit_20260727_v1/retry1_submit_numbered.txt	2483	ttbar_100k	5,16,18,27	4	e3ce77a753bab08213dfc142489b1eebd52b832c1b2fd6a35c0a742209d80d15	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry1_failure_audit_20260727_v1/summary.json	950	ttbar_100k	5	1	1503921f005365abcb9dacb04398402ab742be720e2496cf64ba4346bace8bcc	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry2_submission_20260727_v1/pre_submission.json	550	ttbar_100k	2	1	453b9e305d2cba4e8a4f31f462bd8c281696851851f49bc4d5fd74ba6d35e49b	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry2_submission_20260727_v1/retry2_initial_queue_record.txt	191	ttbar_100k	1	1	959b7027572ac3a70d25f5ead9fe66db49ffd2f163b612a2026efcb6b61afa66	False	True	exact_legacy_text_reference
/uscms_data/d3/iturkmen/repos/hh-bbww-baselines	/uscms_data/d3/iturkmen/repos/hh-bbww-baselines/outputs/agent_runs/hh4b_ttbar8_canary_retry2_submission_20260727_v1/submission_record.json	817	ttbar_100k	9	1	50d37f348230001f559af4d937c42c41d38445368045fa84e80e2c7b21902a9d	False	True	exact_legacy_text_reference
