path	artifact_type	apparent_population	apparent_split_policy	feature_definition	physical_weight_status	canonical_v1_compatibility	disposition
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/CAT1_tight_avg_mbb.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/CAT1_tight_mbb1.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/CAT1_tight_mbb2.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/CAT1_tight_mhh.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/CAT1_tight_r_hh.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/CAT2_medium_tight_avg_mbb.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/CAT2_medium_tight_mbb1.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/CAT2_medium_tight_mbb2.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/CAT2_medium_tight_mhh.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/CAT2_medium_tight_r_hh.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/CAT3_medium_avg_mbb.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/CAT3_medium_mbb1.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/CAT3_medium_mbb2.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/CAT3_medium_mhh.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/CAT3_medium_r_hh.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/CAT4_loose_avg_mbb.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/CAT4_loose_mbb1.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/CAT4_loose_mbb2.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/CAT4_loose_mhh.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/CAT4_loose_r_hh.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/bdt_score_plane_categories.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/category_background_composition_stacked.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/category_neff_background.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/category_s_over_b.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/bdt_v3_qcdplus_topology_only_categories_2026_07_13/category_s_over_sqrtB.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/dnn_v3_qcdplus_summary_2026_07_13	result_directory	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/dnn_v3_qcdplus_summary_2026_07_13/bdt_vs_dnn_best_s_over_sqrtB.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/plots/dnn_v3_qcdplus_summary_2026_07_13/bdt_vs_dnn_weighted_auc.png	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/summaries/bdt_v3_qcdplus_mass_aware_vs_topology_only_results_2026_07_13.md	bdt_related_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	feature_references_present_definition_not_frozen	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v1_2026_07_14	result_directory	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v1_2026_07_14/ak4ak8_candidate_bdt_multiseed_aggregate.csv	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v1_2026_07_14/ak4ak8_candidate_bdt_multiseed_aggregate.md	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v1_2026_07_14/ak4ak8_candidate_bdt_multiseed_summary.csv	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v1_2026_07_14/ak4ak8_candidate_bdt_multiseed_summary.md	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v1_2026_07_14/ak4ak8_candidate_bdt_seed0_predictions.csv	prediction_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v1_2026_07_14/ak4ak8_candidate_bdt_seed0_score_inspection.csv	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v1_2026_07_14/ak4ak8_candidate_bdt_seed0_score_inspection.md	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v1_2026_07_14/ak4ak8_candidate_bdt_seed0_selected_composition.csv	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v1_2026_07_14/ak4ak8_candidate_bdt_seed0_selected_composition.md	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v1_2026_07_14/ak4ak8_candidate_dataset_manifest.csv	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v1_2026_07_14/ak4ak8_candidate_dataset_manifest.md	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v1_2026_07_14/ak4ak8_candidate_dataset_summary.json	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v2_expanded_2026_07_15	result_directory	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v2_expanded_2026_07_15/ak4ak8_candidate_bdt_v2_feature_importance_seed0.csv	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v2_expanded_2026_07_15/ak4ak8_candidate_bdt_v2_feature_importance_seed0.md	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v2_expanded_2026_07_15/ak4ak8_candidate_bdt_v2_multiseed_aggregate.csv	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v2_expanded_2026_07_15/ak4ak8_candidate_bdt_v2_multiseed_aggregate.md	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v2_expanded_2026_07_15/ak4ak8_candidate_bdt_v2_multiseed_summary.csv	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v2_expanded_2026_07_15/ak4ak8_candidate_bdt_v2_multiseed_summary.md	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v2_expanded_2026_07_15/ak4ak8_candidate_bdt_v2_seed0_predictions.csv	prediction_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v2_expanded_2026_07_15/ak4ak8_candidate_bdt_v2_seed0_score_inspection.csv	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v2_expanded_2026_07_15/ak4ak8_candidate_bdt_v2_seed0_score_inspection.md	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v2_expanded_2026_07_15/ak4ak8_candidate_bdt_v2_seed0_selected_composition.csv	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v2_expanded_2026_07_15/ak4ak8_candidate_bdt_v2_seed0_selected_composition.md	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v2_expanded_2026_07_15/ak4ak8_candidate_dataset_manifest_v2.csv	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v2_expanded_2026_07_15/ak4ak8_candidate_dataset_manifest_v2.md	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/ak4ak8_candidate_bdt_v2_expanded_2026_07_15/ak4ak8_candidate_dataset_summary_v2.json	bdt_related_file	legacy_ak4ak8_population	not_recoverable_from_inventory	feature_references_present_definition_not_frozen	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_mass_aware_vs_topology_only_2026_07_13	result_directory	population_not_recoverable	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_mass_aware_vs_topology_only_2026_07_13/mass_aware_vs_topology_only_category_summary.csv	bdt_related_file	population_not_recoverable	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_mass_aware_vs_topology_only_2026_07_13/mass_aware_vs_topology_only_category_summary.md	bdt_related_file	population_not_recoverable	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_mass_aware_vs_topology_only_2026_07_13/mass_aware_vs_topology_only_inclusive_cat012.csv	bdt_related_file	population_not_recoverable	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_mass_aware_vs_topology_only_2026_07_13/mass_aware_vs_topology_only_inclusive_cat012.md	bdt_related_file	population_not_recoverable	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_mass_sculpting_comparison_2026_07_13	result_directory	population_not_recoverable	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_mass_sculpting_comparison_2026_07_13/background_mass_sculpting_CAT012.csv	bdt_related_file	population_not_recoverable	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_mass_sculpting_comparison_2026_07_13/background_mass_sculpting_CAT012.md	bdt_related_file	population_not_recoverable	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_mass_sculpting_comparison_2026_07_13/background_mass_sculpting_comparison.csv	bdt_related_file	population_not_recoverable	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_mass_sculpting_comparison_2026_07_13/background_mass_sculpting_comparison.md	bdt_related_file	population_not_recoverable	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_categories_2026_07_13	result_directory	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_categories_2026_07_13/README.md	bdt_related_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_categories_2026_07_13/category_audit_auc_summary.csv	bdt_related_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	feature_references_present_definition_not_frozen	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_categories_2026_07_13/category_audit_auc_summary.md	bdt_related_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	feature_references_present_definition_not_frozen	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_categories_2026_07_13/category_background_composition.csv	bdt_related_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_categories_2026_07_13/category_background_composition.md	bdt_related_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_categories_2026_07_13/category_definitions.csv	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_categories_2026_07_13/category_definitions.md	bdt_related_file	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_categories_2026_07_13/category_mass_summary.csv	bdt_related_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_categories_2026_07_13/category_mass_summary.md	bdt_related_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_categories_2026_07_13/category_yields.csv	bdt_related_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_categories_2026_07_13/category_yields.md	bdt_related_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_categories_2026_07_13/scored_test_events_bdt_v3_qcdplus.parquet	prediction_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_topology_only_categories_2026_07_13	result_directory	legacy_qcdplus_population	not_recoverable_from_inventory	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_topology_only_categories_2026_07_13/README.md	bdt_related_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_topology_only_categories_2026_07_13/category_audit_auc_summary.csv	bdt_related_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	feature_references_present_definition_not_frozen	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_topology_only_categories_2026_07_13/category_audit_auc_summary.md	bdt_related_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	feature_references_present_definition_not_frozen	weighting_referenced_physical_status_unresolved	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_topology_only_categories_2026_07_13/category_background_composition.csv	bdt_related_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
outputs/tables/bdt_v3_qcdplus_topology_only_categories_2026_07_13/category_background_composition.md	bdt_related_file	legacy_qcdplus_population	test_split_referenced_policy_not_currently_proven	not_recoverable_from_inventory	not_recoverable_from_inventory	legacy_noncanonical_current_581_member_contract_not_proven	retain_unchanged_do_not_reuse_as_canonical_bdt
